provinceName,provinceShortName,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,cityName,confirmedCount,suspectedCount,curedCount,deadCount
浙江省,浙江,537,0,9,0,,湖州,6,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,深圳,110,0,4,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,广州,106,0,3,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,佛山,32,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,珠海,26,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,中山,18,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,惠州,17,0,1,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,东莞,16,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,汕头,12,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,湛江,11,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,阳江,10,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,肇庆,6,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,清远,6,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,揭阳,6,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,梅州,5,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,韶关,4,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,汕尾,3,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,茂名,3,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,河源,1,0,0,0
广东省,广东,393,0,9,0,待明确地区治愈 1 例,江门,1,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,南阳,61,0,0,2
河南省,河南,352,0,3,2,待明确地区：治愈 3,郑州,50,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,信阳,49,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,周口,36,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,驻马店,30,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,商丘,27,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,安阳,20,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,新乡,15,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,漯河,13,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,平顶山,10,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,许昌,8,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,三门峡,6,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,开封,6,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,鹤壁,6,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,永城,4,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,洛阳,3,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,濮阳,3,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,焦作,2,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,长垣县,2,0,0,0
河南省,河南,352,0,3,2,待明确地区：治愈 3,滑县,1,0,0,0
湖南省,湖南,332,0,2,0,,长沙,68,0,1,0
湖南省,湖南,332,0,2,0,,岳阳,37,0,0,0
湖南省,湖南,332,0,2,0,,常德,37,0,0,0
湖南省,湖南,332,0,2,0,,邵阳,36,0,0,0
湖南省,湖南,332,0,2,0,,怀化,26,0,0,0
湖南省,湖南,332,0,2,0,,衡阳,25,0,0,0
湖南省,湖南,332,0,2,0,,娄底,20,0,0,0
湖南省,湖南,332,0,2,0,,益阳,20,0,0,0
湖南省,湖南,332,0,2,0,,株洲,19,0,0,0
湖南省,湖南,332,0,2,0,,永州,16,0,0,0
湖南省,湖南,332,0,2,0,,郴州,12,0,1,0
湖南省,湖南,332,0,2,0,,湘潭,10,0,0,0
湖南省,湖南,332,0,2,0,,湘西自治州,5,0,0,0
湖南省,湖南,332,0,2,0,,张家界,1,0,0,0
江西省,江西,240,0,7,0,,南昌,67,0,1,0
江西省,江西,240,0,7,0,,九江,42,0,0,0
江西省,江西,240,0,7,0,,新余,28,0,2,0
江西省,江西,240,0,7,0,,赣州,27,0,0,0
江西省,江西,240,0,7,0,,宜春,26,0,0,0
江西省,江西,240,0,7,0,,抚州,15,0,0,0
江西省,江西,240,0,7,0,,上饶,12,0,1,0
江西省,江西,240,0,7,0,,萍乡,8,0,1,0
江西省,江西,240,0,7,0,,吉安,8,0,1,0
江西省,江西,240,0,7,0,,鹰潭,4,0,0,0
江西省,江西,240,0,7,0,,景德镇,3,0,1,0
安徽省,安徽,237,0,3,0,,合肥,50,0,1,0
安徽省,安徽,237,0,3,0,,阜阳,38,0,0,0
安徽省,安徽,237,0,3,0,,亳州,20,0,1,0
安徽省,安徽,237,0,3,0,,安庆,18,0,0,0
安徽省,安徽,237,0,3,0,,蚌埠,15,0,0,0
安徽省,安徽,237,0,3,0,,铜陵,14,0,0,0
安徽省,安徽,237,0,3,0,,马鞍山,14,0,0,0
安徽省,安徽,237,0,3,0,,芜湖,14,0,0,0
安徽省,安徽,237,0,3,0,,宿州,10,0,0,0
安徽省,安徽,237,0,3,0,,六安,9,0,1,0
安徽省,安徽,237,0,3,0,,黄山,9,0,0,0
安徽省,安徽,237,0,3,0,,淮南,6,0,0,0
安徽省,安徽,237,0,3,0,,宿松,6,0,0,0
安徽省,安徽,237,0,3,0,,滁州,4,0,0,0
安徽省,安徽,237,0,3,0,,池州,4,0,0,0
安徽省,安徽,237,0,3,0,,宣城,4,0,0,0
安徽省,安徽,237,0,3,0,,淮北,2,0,0,0
重庆市,重庆,206,0,1,0,,万州区,28,0,0,0
重庆市,重庆,206,0,1,0,,开州区,16,0,0,0
重庆市,重庆,206,0,1,0,,云阳县,15,0,0,0
重庆市,重庆,206,0,1,0,,忠县,12,0,0,0
重庆市,重庆,206,0,1,0,,渝北区,10,0,0,0
重庆市,重庆,206,0,1,0,,巫溪县,9,0,0,0
重庆市,重庆,206,0,1,0,,两江新区,9,0,0,0
重庆市,重庆,206,0,1,0,,江北区,8,0,0,0
重庆市,重庆,206,0,1,0,,九龙坡区,8,0,0,0
重庆市,重庆,206,0,1,0,,长寿区,8,0,0,0
重庆市,重庆,206,0,1,0,,垫江县,8,0,0,0
重庆市,重庆,206,0,1,0,,石柱县,7,0,0,0
重庆市,重庆,206,0,1,0,,大渡口区,6,0,0,0
重庆市,重庆,206,0,1,0,,合川区,6,0,0,0
重庆市,重庆,206,0,1,0,,璧山区,6,0,0,0
重庆市,重庆,206,0,1,0,,巫山县,6,0,1,0
重庆市,重庆,206,0,1,0,,奉节县,5,0,0,0
重庆市,重庆,206,0,1,0,,渝中区,5,0,0,0
重庆市,重庆,206,0,1,0,,綦江区,4,0,0,0
重庆市,重庆,206,0,1,0,,大足区,4,0,0,0
重庆市,重庆,206,0,1,0,,江津区,3,0,0,0
重庆市,重庆,206,0,1,0,,永川区,3,0,0,0
重庆市,重庆,206,0,1,0,,丰都县,3,0,0,0
重庆市,重庆,206,0,1,0,,南岸区,3,0,0,0
重庆市,重庆,206,0,1,0,,铜梁区,2,0,0,0
重庆市,重庆,206,0,1,0,,潼南区,2,0,0,0
重庆市,重庆,206,0,1,0,,梁平区,2,0,0,0
重庆市,重庆,206,0,1,0,,黔江区,2,0,0,0
重庆市,重庆,206,0,1,0,,涪陵区,1,0,0,0
重庆市,重庆,206,0,1,0,,巴南区,1,0,0,0
重庆市,重庆,206,0,1,0,,城口县,1,0,0,0
重庆市,重庆,206,0,1,0,,秀山县,1,0,0,0
重庆市,重庆,206,0,1,0,,武隆区,1,0,0,0
重庆市,重庆,206,0,1,0,,荣昌区,1,0,0,0
山东省,山东,178,0,2,0,,青岛,21,0,1,0
山东省,山东,178,0,2,0,,临沂,20,0,0,0
山东省,山东,178,0,2,0,,威海,19,0,0,0
山东省,山东,178,0,2,0,,烟台,18,0,0,0
山东省,山东,178,0,2,0,,济南,16,0,0,0
山东省,山东,178,0,2,0,,德州,16,0,1,0
山东省,山东,178,0,2,0,,日照,9,0,0,0
山东省,山东,178,0,2,0,,滨州,9,0,0,0
山东省,山东,178,0,2,0,,枣庄,9,0,0,0
山东省,山东,178,0,2,0,,潍坊,8,0,0,0
山东省,山东,178,0,2,0,,济宁,8,0,0,0
山东省,山东,178,0,2,0,,淄博,8,0,0,0
山东省,山东,178,0,2,0,,聊城,7,0,0,0
山东省,山东,178,0,2,0,,菏泽,7,0,0,0
山东省,山东,178,0,2,0,,泰安,3,0,0,0
四川省,四川,177,0,1,1,,成都,69,0,1,1
四川省,四川,177,0,1,1,,广安,13,0,0,0
四川省,四川,177,0,1,1,,绵阳,11,0,0,0
四川省,四川,177,0,1,1,,南充,11,0,0,0
四川省,四川,177,0,1,1,,自贡,9,0,0,0
四川省,四川,177,0,1,1,,达州,8,0,0,0
四川省,四川,177,0,1,1,,德阳,7,0,0,0
四川省,四川,177,0,1,1,,宜宾,7,0,0,0
四川省,四川,177,0,1,1,,内江,6,0,0,0
四川省,四川,177,0,1,1,,遂宁,5,0,0,0
四川省,四川,177,0,1,1,,泸州,5,0,0,0
四川省,四川,177,0,1,1,,甘孜州,5,0,0,0
四川省,四川,177,0,1,1,,巴中,5,0,0,0
四川省,四川,177,0,1,1,,雅安,3,0,0,0
四川省,四川,177,0,1,1,,凉山,3,0,0,0
四川省,四川,177,0,1,1,,乐山,2,0,0,0
四川省,四川,177,0,1,1,,眉山,2,0,0,0
四川省,四川,177,0,1,1,,资阳,2,0,0,0
四川省,四川,177,0,1,1,,广元,2,0,0,0
四川省,四川,177,0,1,1,,攀枝花,1,0,0,0
四川省,四川,177,0,1,1,,阿坝州,1,0,0,0
江苏省,江苏,168,0,2,0,,苏州,32,0,2,0
江苏省,江苏,168,0,2,0,,南京,25,0,0,0
江苏省,江苏,168,0,2,0,,徐州,20,0,0,0
江苏省,江苏,168,0,2,0,,常州,13,0,0,0
江苏省,江苏,168,0,2,0,,无锡,12,0,0,0
江苏省,江苏,168,0,2,0,,泰州,12,0,0,0
江苏省,江苏,168,0,2,0,,南通,10,0,0,0
江苏省,江苏,168,0,2,0,,淮安,10,0,0,0
江苏省,江苏,168,0,2,0,,连云港,9,0,0,0
江苏省,江苏,168,0,2,0,,扬州,8,0,0,0
江苏省,江苏,168,0,2,0,,盐城,8,0,0,0
江苏省,江苏,168,0,2,0,,宿迁,7,0,0,0
江苏省,江苏,168,0,2,0,,镇江,2,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,外地来沪人员,58,0,5,1
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,浦东,22,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,静安,8,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,长宁,6,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,徐汇,5,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,闵行,5,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,奉贤,5,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,虹口,4,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,黄浦,4,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,松江,3,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,青浦,2,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,宝山,2,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,嘉定,2,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,杨浦,1,0,0,0
上海市,上海,128,0,5,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,金山,1,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,海淀,24,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,朝阳,21,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,大兴,15,0,2,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,西城,12,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,外地来京人员,11,0,2,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,丰台,11,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,通州,10,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,昌平,9,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,石景山,2,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,顺义,2,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,东城,2,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,门头沟,1,0,0,0
北京市,北京,121,0,5,1,待明确地区：死亡 1，治愈 1,怀柔,1,0,0,0
福建省,福建,101,0,0,0,,福州,30,0,0,0
福建省,福建,101,0,0,0,,泉州,18,0,0,0
福建省,福建,101,0,0,0,,莆田,17,0,0,0
福建省,福建,101,0,0,0,,三明,10,0,0,0
福建省,福建,101,0,0,0,,宁德,8,0,0,0
福建省,福建,101,0,0,0,,厦门,7,0,0,0
福建省,福建,101,0,0,0,,漳州,7,0,0,0
福建省,福建,101,0,0,0,,南平,3,0,0,0
福建省,福建,101,0,0,0,,龙岩,1,0,0,0
广西壮族自治区,广西,87,0,2,0,,桂林,18,0,0,0
广西壮族自治区,广西,87,0,2,0,,北海,17,0,0,0
广西壮族自治区,广西,87,0,2,0,,南宁,16,0,0,0
广西壮族自治区,广西,87,0,2,0,,柳州,11,0,0,0
广西壮族自治区,广西,87,0,2,0,,防城港,7,0,1,0
广西壮族自治区,广西,87,0,2,0,,河池,6,0,0,0
广西壮族自治区,广西,87,0,2,0,,梧州,4,0,1,0
广西壮族自治区,广西,87,0,2,0,,玉林,4,0,0,0
广西壮族自治区,广西,87,0,2,0,,百色,2,0,0,0
广西壮族自治区,广西,87,0,2,0,,钦州,1,0,0,0
广西壮族自治区,广西,87,0,2,0,,贺州,1,0,0,0
河北省,河北,82,0,0,1,,沧州,18,0,0,1
河北省,河北,82,0,0,1,,石家庄,11,0,0,0
河北省,河北,82,0,0,1,,保定,11,0,0,0
河北省,河北,82,0,0,1,,廊坊,9,0,0,0
河北省,河北,82,0,0,1,,邯郸,7,0,0,0
河北省,河北,82,0,0,1,,邢台,7,0,0,0
河北省,河北,82,0,0,1,,唐山,7,0,0,0
河北省,河北,82,0,0,1,,张家口,6,0,0,0
河北省,河北,82,0,0,1,,衡水,4,0,0,0
河北省,河北,82,0,0,1,,承德,2,0,0,0
云南省,云南,76,0,0,0,,昆明,23,0,0,0
云南省,云南,76,0,0,0,,西双版纳,12,0,0,0
云南省,云南,76,0,0,0,,丽江,6,0,0,0
云南省,云南,76,0,0,0,,玉溪,6,0,0,0
云南省,云南,76,0,0,0,,保山,6,0,0,0
云南省,云南,76,0,0,0,,曲靖,5,0,0,0
云南省,云南,76,0,0,0,,红河,4,0,0,0
云南省,云南,76,0,0,0,,大理,4,0,0,0
云南省,云南,76,0,0,0,,昭通,4,0,0,0
云南省,云南,76,0,0,0,,普洱,3,0,0,0
云南省,云南,76,0,0,0,,德宏,3,0,0,0
陕西省,陕西,63,0,0,0,,西安,22,0,0,0
陕西省,陕西,63,0,0,0,,安康,10,0,0,0
陕西省,陕西,63,0,0,0,,汉中,6,0,0,0
陕西省,陕西,63,0,0,0,,咸阳,5,0,0,0
陕西省,陕西,63,0,0,0,,铜川,5,0,0,0
陕西省,陕西,63,0,0,0,,渭南,4,0,0,0
陕西省,陕西,63,0,0,0,,宝鸡,4,0,0,0
陕西省,陕西,63,0,0,0,,延安,3,0,0,0
陕西省,陕西,63,0,0,0,,商洛,2,0,0,0
陕西省,陕西,63,0,0,0,,榆林,1,0,0,0
陕西省,陕西,63,0,0,0,,韩城,1,0,0,0
黑龙江省,黑龙江,59,0,0,2,,哈尔滨,18,0,0,0
黑龙江省,黑龙江,59,0,0,2,,绥化,12,0,0,2
黑龙江省,黑龙江,59,0,0,2,,佳木斯,8,0,0,0
黑龙江省,黑龙江,59,0,0,2,,大庆,7,0,0,0
黑龙江省,黑龙江,59,0,0,2,,齐齐哈尔,3,0,0,0
黑龙江省,黑龙江,59,0,0,2,,七台河,3,0,0,0
黑龙江省,黑龙江,59,0,0,2,,牡丹江,2,0,0,0
黑龙江省,黑龙江,59,0,0,2,,鸡西,2,0,0,0
黑龙江省,黑龙江,59,0,0,2,,大兴安岭,2,0,0,0
黑龙江省,黑龙江,59,0,0,2,,双鸭山,1,0,0,0
黑龙江省,黑龙江,59,0,0,2,,鹤岗,1,0,0,0
海南省,海南,50,0,1,1,,三亚,14,0,1,0
海南省,海南,50,0,1,1,,海口,9,0,0,0
海南省,海南,50,0,1,1,,万宁,8,0,0,0
海南省,海南,50,0,1,1,,儋州,5,0,0,0
海南省,海南,50,0,1,1,,琼海市,4,0,0,0
海南省,海南,50,0,1,1,,陵水县,3,0,0,0
海南省,海南,50,0,1,1,,澄迈县,2,0,0,1
海南省,海南,50,0,1,1,,临高县,1,0,0,0
海南省,海南,50,0,1,1,,东方市,1,0,0,0
海南省,海南,50,0,1,1,,琼中县,1,0,0,0
海南省,海南,50,0,1,1,,定安,1,0,0,0
海南省,海南,50,0,1,1,,昌江,1,0,0,0
辽宁省,辽宁,45,0,1,0,,沈阳,10,0,0,0
辽宁省,辽宁,45,0,1,0,,大连,7,0,1,0
辽宁省,辽宁,45,0,1,0,,朝阳,5,0,0,0
辽宁省,辽宁,45,0,1,0,,丹东,5,0,0,0
辽宁省,辽宁,45,0,1,0,,葫芦岛,4,0,0,0
辽宁省,辽宁,45,0,1,0,,锦州,4,0,0,0
辽宁省,辽宁,45,0,1,0,,本溪,3,0,0,0
辽宁省,辽宁,45,0,1,0,,盘锦,3,0,0,0
辽宁省,辽宁,45,0,1,0,,铁岭,2,0,0,0
辽宁省,辽宁,45,0,1,0,,营口,1,0,0,0
辽宁省,辽宁,45,0,1,0,,辽阳,1,0,0,0
山西省,山西,39,0,1,0,,晋中,9,0,0,0
山西省,山西,39,0,1,0,,运城,8,0,0,0
山西省,山西,39,0,1,0,,大同,5,0,0,0
山西省,山西,39,0,1,0,,吕梁,5,0,0,0
山西省,山西,39,0,1,0,,太原,4,0,1,0
山西省,山西,39,0,1,0,,长治,3,0,0,0
山西省,山西,39,0,1,0,,朔州,3,0,0,0
山西省,山西,39,0,1,0,,阳泉,1,0,0,0
山西省,山西,39,0,1,0,,临汾,1,0,0,0
天津市,天津,31,0,0,0,,河北区,8,0,0,0
天津市,天津,31,0,0,0,,河东区,5,0,0,0
天津市,天津,31,0,0,0,,外地来津人员,4,0,0,0
天津市,天津,31,0,0,0,,河西区,3,0,0,0
天津市,天津,31,0,0,0,,和平区,3,0,0,0
天津市,天津,31,0,0,0,,西青区,2,0,0,0
天津市,天津,31,0,0,0,,滨海新区,2,0,0,0
天津市,天津,31,0,0,0,,南开区,2,0,0,0
天津市,天津,31,0,0,0,,红桥区,2,0,0,0
甘肃省,甘肃,29,0,0,0,,兰州,15,0,0,0
甘肃省,甘肃,29,0,0,0,,陇南,3,0,0,0
甘肃省,甘肃,29,0,0,0,,临夏,2,0,0,0
甘肃省,甘肃,29,0,0,0,,定西,2,0,0,0
甘肃省,甘肃,29,0,0,0,,张掖,2,0,0,0
甘肃省,甘肃,29,0,0,0,,天水,2,0,0,0
甘肃省,甘肃,29,0,0,0,,白银,1,0,0,0
甘肃省,甘肃,29,0,0,0,,金昌,1,0,0,0
甘肃省,甘肃,29,0,0,0,,平凉,1,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,包头,3,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,鄂尔多斯,3,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,呼和浩特,2,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,呼伦贝尔,2,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,锡林郭勒盟,2,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,赤峰,2,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,巴彦淖尔,2,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,兴安盟,1,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,通辽,1,0,0,0
内蒙古自治区,内蒙古,19,0,0,0,,乌兰察布,1,0,0,0
宁夏回族自治区,宁夏,17,0,0,0,,银川,9,0,0,0
宁夏回族自治区,宁夏,17,0,0,0,,吴忠,5,0,0,0
宁夏回族自治区,宁夏,17,0,0,0,,中卫,1,0,0,0
宁夏回族自治区,宁夏,17,0,0,0,,固原,1,0,0,0
宁夏回族自治区,宁夏,17,0,0,0,,宁东管委会,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,乌鲁木齐,8,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,伊犁州,5,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,吐鲁番,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,第七师,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,第八师石河子,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,阿克苏,1,0,0,0
贵州省,贵州,15,0,1,0,,黔南州,4,0,0,0
贵州省,贵州,15,0,1,0,,六盘水,4,0,0,0
贵州省,贵州,15,0,1,0,,铜仁,2,0,0,0
贵州省,贵州,15,0,1,0,,贵阳,1,0,1,0
贵州省,贵州,15,0,1,0,,黔西南州,1,0,0,0
贵州省,贵州,15,0,1,0,,遵义,1,0,0,0
贵州省,贵州,15,0,1,0,,黔东南州,1,0,0,0
贵州省,贵州,15,0,1,0,,毕节,1,0,0,0
吉林省,吉林,14,0,1,0,,长春,4,0,1,0
吉林省,吉林,14,0,1,0,,吉林,3,0,0,0
吉林省,吉林,14,0,1,0,,松原,2,0,0,0
吉林省,吉林,14,0,1,0,,延边,2,0,0,0
吉林省,吉林,14,0,1,0,,四平市,1,0,0,0
吉林省,吉林,14,0,1,0,,公主岭,1,0,0,0
吉林省,吉林,14,0,1,0,,通化,1,0,0,0
香港,香港,12,0,0,0,,NA,NA,NA,NA,NA
台湾,台湾,9,0,0,0,,NA,NA,NA,NA,NA
青海省,青海,8,0,0,0,,西宁,6,0,0,0
澳门,澳门,7,0,0,0,,NA,NA,NA,NA,NA
西藏自治区,西藏,1,0,0,0,,NA,NA,NA,NA,NA
