provinceName,provinceShortName,confirmedCount_sum,suspectedCount_sum,curedCount_sum,deadCount_sum,comment,cityName,confirmedCount,suspectedCount,curedCount,deadCount
河南省,河南,422,0,3,2,待明确地区：治愈 1,新乡,21,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,漯河市,14,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,许昌,12,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,平顶山,11,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,开封,8,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,三门峡,7,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,永城,7,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,鹤壁,6,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,洛阳,5,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,濮阳,3,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,焦作,2,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,长垣县,2,0,0,0
河南省,河南,422,0,3,2,待明确地区：治愈 1,滑县,1,0,0,0
湖南省,湖南,389,0,3,0,,长沙,86,0,1,0
湖南省,湖南,389,0,3,0,,岳阳,45,0,0,0
湖南省,湖南,389,0,3,0,,邵阳,41,0,0,0
湖南省,湖南,389,0,3,0,,常德,39,0,0,0
湖南省,湖南,389,0,3,0,,怀化,28,0,1,0
湖南省,湖南,389,0,3,0,,娄底,26,0,0,0
湖南省,湖南,389,0,3,0,,衡阳,26,0,0,0
湖南省,湖南,389,0,3,0,,益阳,24,0,0,0
湖南省,湖南,389,0,3,0,,株洲,22,0,0,0
湖南省,湖南,389,0,3,0,,永州,18,0,0,0
湖南省,湖南,389,0,3,0,,湘潭,13,0,0,0
湖南省,湖南,389,0,3,0,,郴州,13,0,1,0
湖南省,湖南,389,0,3,0,,湘西自治州,6,0,0,0
湖南省,湖南,389,0,3,0,,张家界,2,0,0,0
安徽省,安徽,297,0,3,0,,合肥,59,0,1,0
安徽省,安徽,297,0,3,0,,阜阳,47,0,0,0
安徽省,安徽,297,0,3,0,,安庆,31,0,0,0
安徽省,安徽,297,0,3,0,,亳州,25,0,1,0
安徽省,安徽,297,0,3,0,,马鞍山,22,0,0,0
安徽省,安徽,297,0,3,0,,蚌埠,16,0,0,0
安徽省,安徽,297,0,3,0,,铜陵,16,0,0,0
安徽省,安徽,297,0,3,0,,芜湖,15,0,0,0
安徽省,安徽,297,0,3,0,,六安,13,0,1,0
安徽省,安徽,297,0,3,0,,宿州,12,0,0,0
安徽省,安徽,297,0,3,0,,黄山,9,0,0,0
安徽省,安徽,297,0,3,0,,淮南,6,0,0,0
安徽省,安徽,297,0,3,0,,宿松,6,0,0,0
安徽省,安徽,297,0,3,0,,滁州,6,0,0,0
安徽省,安徽,297,0,3,0,,淮北,6,0,0,0
安徽省,安徽,297,0,3,0,,池州,4,0,0,0
安徽省,安徽,297,0,3,0,,宣城,4,0,0,0
江西省,江西,286,0,9,0,待明确地区治愈2例,南昌,83,0,1,0
江西省,江西,286,0,9,0,待明确地区治愈2例,九江,43,0,0,0
江西省,江西,286,0,9,0,待明确地区治愈2例,新余,40,0,2,0
江西省,江西,286,0,9,0,待明确地区治愈2例,赣州,30,0,0,0
江西省,江西,286,0,9,0,待明确地区治愈2例,宜春,29,0,0,0
江西省,江西,286,0,9,0,待明确地区治愈2例,抚州,18,0,0,0
江西省,江西,286,0,9,0,待明确地区治愈2例,上饶,16,0,1,0
江西省,江西,286,0,9,0,待明确地区治愈2例,吉安,11,0,1,0
江西省,江西,286,0,9,0,待明确地区治愈2例,萍乡,9,0,1,0
江西省,江西,286,0,9,0,待明确地区治愈2例,鹰潭,4,0,0,0
江西省,江西,286,0,9,0,待明确地区治愈2例,景德镇,3,0,1,0
重庆市,重庆,238,0,1,1,,万州区,33,0,0,0
重庆市,重庆,238,0,1,1,,云阳县,17,0,0,0
重庆市,重庆,238,0,1,1,,开州区,16,0,0,0
重庆市,重庆,238,0,1,1,,忠县,12,0,0,0
重庆市,重庆,238,0,1,1,,江北区,12,0,0,0
重庆市,重庆,238,0,1,1,,渝北区,11,0,0,0
重庆市,重庆,238,0,1,1,,巫溪县,10,0,0,0
重庆市,重庆,238,0,1,1,,两江新区,10,0,0,0
重庆市,重庆,238,0,1,1,,长寿区,10,0,0,0
重庆市,重庆,238,0,1,1,,垫江县,10,0,0,0
重庆市,重庆,238,0,1,1,,石柱县,10,0,0,0
重庆市,重庆,238,0,1,1,,九龙坡区,9,0,0,1
重庆市,重庆,238,0,1,1,,合川区,8,0,0,0
重庆市,重庆,238,0,1,1,,璧山区,8,0,0,0
重庆市,重庆,238,0,1,1,,渝中区,7,0,0,0
重庆市,重庆,238,0,1,1,,大渡口区,6,0,0,0
重庆市,重庆,238,0,1,1,,巫山县,6,0,1,0
重庆市,重庆,238,0,1,1,,奉节县,5,0,0,0
重庆市,重庆,238,0,1,1,,綦江区,4,0,0,0
重庆市,重庆,238,0,1,1,,大足区,4,0,0,0
重庆市,重庆,238,0,1,1,,丰都县,4,0,0,0
重庆市,重庆,238,0,1,1,,江津区,3,0,0,0
重庆市,重庆,238,0,1,1,,永川区,3,0,0,0
重庆市,重庆,238,0,1,1,,南岸区,3,0,0,0
重庆市,重庆,238,0,1,1,,铜梁区,2,0,0,0
重庆市,重庆,238,0,1,1,,潼南区,2,0,0,0
重庆市,重庆,238,0,1,1,,梁平区,2,0,0,0
重庆市,重庆,238,0,1,1,,黔江区,2,0,0,0
重庆市,重庆,238,0,1,1,,荣昌区,2,0,0,0
重庆市,重庆,238,0,1,1,,沙坪坝区,2,0,0,0
重庆市,重庆,238,0,1,1,,涪陵区,1,0,0,0
重庆市,重庆,238,0,1,1,,巴南区,1,0,0,0
重庆市,重庆,238,0,1,1,,城口县,1,0,0,0
重庆市,重庆,238,0,1,1,,秀山县,1,0,0,0
重庆市,重庆,238,0,1,1,,武隆区,1,0,0,0
四川省,四川,207,0,3,1,,成都,72,0,1,1
四川省,四川,207,0,3,1,,广安,16,0,0,0
四川省,四川,207,0,3,1,,南充,16,0,0,0
四川省,四川,207,0,3,1,,绵阳,12,0,0,0
四川省,四川,207,0,3,1,,内江,10,0,0,0
四川省,四川,207,0,3,1,,达州,9,0,0,0
四川省,四川,207,0,3,1,,自贡,9,0,0,0
四川省,四川,207,0,3,1,,巴中,8,0,0,0
四川省,四川,207,0,3,1,,德阳,7,0,0,0
四川省,四川,207,0,3,1,,宜宾,7,0,0,0
四川省,四川,207,0,3,1,,攀枝花,7,0,0,0
四川省,四川,207,0,3,1,,遂宁,5,0,0,0
四川省,四川,207,0,3,1,,雅安,5,0,0,0
四川省,四川,207,0,3,1,,泸州,5,0,0,0
四川省,四川,207,0,3,1,,甘孜州,5,0,0,0
四川省,四川,207,0,3,1,,凉山州,5,0,0,0
四川省,四川,207,0,3,1,,乐山,2,0,0,0
四川省,四川,207,0,3,1,,眉山,2,0,0,0
四川省,四川,207,0,3,1,,资阳,2,0,0,0
四川省,四川,207,0,3,1,,广元,2,0,0,0
四川省,四川,207,0,3,1,,阿坝州,1,0,0,0
山东省,山东,202,0,2,0,,威海,24,0,0,0
山东省,山东,202,0,2,0,,临沂,23,0,0,0
山东省,山东,202,0,2,0,,青岛,21,0,1,0
山东省,山东,202,0,2,0,,烟台,20,0,0,0
山东省,山东,202,0,2,0,,济南,18,0,0,0
山东省,山东,202,0,2,0,,德州,17,0,1,0
山东省,山东,202,0,2,0,,枣庄,11,0,0,0
山东省,山东,202,0,2,0,,日照,10,0,0,0
山东省,山东,202,0,2,0,,济宁,10,0,0,0
山东省,山东,202,0,2,0,,淄博,10,0,0,0
山东省,山东,202,0,2,0,,潍坊,9,0,0,0
山东省,山东,202,0,2,0,,滨州,9,0,0,0
山东省,山东,202,0,2,0,,菏泽,8,0,0,0
山东省,山东,202,0,2,0,,聊城,7,0,0,0
山东省,山东,202,0,2,0,,泰安,5,0,0,0
江苏省,江苏,202,0,8,0,,苏州,34,0,2,0
江苏省,江苏,202,0,8,0,,南京,28,0,2,0
江苏省,江苏,202,0,8,0,,徐州,23,0,0,0
江苏省,江苏,202,0,8,0,,泰州,17,0,0,0
江苏省,江苏,202,0,8,0,,常州,14,0,0,0
江苏省,江苏,202,0,8,0,,连云港,13,0,1,0
江苏省,江苏,202,0,8,0,,无锡,13,0,0,0
江苏省,江苏,202,0,8,0,,扬州,13,0,0,0
江苏省,江苏,202,0,8,0,,盐城,13,0,0,0
江苏省,江苏,202,0,8,0,,南通,12,0,0,0
江苏省,江苏,202,0,8,0,,淮安,12,0,0,0
江苏省,江苏,202,0,8,0,,宿迁,8,0,0,0
江苏省,江苏,202,0,8,0,,镇江,2,0,0,0
江苏省,江苏,202,0,8,0,,待明确,0,0,3,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,外地来沪人员,68,0,5,1
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,浦东新区,27,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,静安区,8,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,闵行区,7,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,长宁区,6,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,徐汇区,5,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,虹口区,5,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,黄浦区,5,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,宝山区,5,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,奉贤区,5,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,松江区,3,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,青浦区,2,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,杨浦区,2,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,嘉定区,2,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,普陀区,2,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,金山区,1,0,0,0
上海市,上海,153,0,9,1,治愈数据统一归属上海市公卫临床中心，暂无具体分区,未知地区,0,0,4,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,海淀区,27,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,朝阳区,24,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,大兴区,17,0,2,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,西城区,16,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,昌平区,12,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,通州区,12,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,外地来京人员,11,0,2,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,丰台区,11,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,东城区,3,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,石景山区,2,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,顺义区,2,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,门头沟区,1,0,0,0
北京市,北京,139,0,5,1,待明确地区：死亡 1，治愈 1,怀柔区,1,0,0,0
福建省,福建,120,0,0,0,,福州,32,0,0,0
福建省,福建,120,0,0,0,,泉州,22,0,0,0
福建省,福建,120,0,0,0,,莆田,22,0,0,0
福建省,福建,120,0,0,0,,厦门,13,0,0,0
福建省,福建,120,0,0,0,,三明,10,0,0,0
福建省,福建,120,0,0,0,,宁德,9,0,0,0
福建省,福建,120,0,0,0,,漳州,8,0,0,0
福建省,福建,120,0,0,0,,南平,3,0,0,0
福建省,福建,120,0,0,0,,龙岩,1,0,0,0
陕西省,陕西,101,0,0,0,,西安,39,0,0,0
陕西省,陕西,101,0,0,0,,安康,14,0,0,0
陕西省,陕西,101,0,0,0,,汉中,13,0,0,0
陕西省,陕西,101,0,0,0,,咸阳,8,0,0,0
陕西省,陕西,101,0,0,0,,延安,7,0,0,0
陕西省,陕西,101,0,0,0,,宝鸡,6,0,0,0
陕西省,陕西,101,0,0,0,,铜川,5,0,0,0
陕西省,陕西,101,0,0,0,,渭南,5,0,0,0
陕西省,陕西,101,0,0,0,,商洛,2,0,0,0
陕西省,陕西,101,0,0,0,,榆林,1,0,0,0
陕西省,陕西,101,0,0,0,,韩城,1,0,0,0
广西壮族自治区,广西,100,0,2,0,,北海,23,0,0,0
广西壮族自治区,广西,100,0,2,0,,桂林,21,0,0,0
广西壮族自治区,广西,100,0,2,0,,南宁,16,0,0,0
广西壮族自治区,广西,100,0,2,0,,柳州,12,0,0,0
广西壮族自治区,广西,100,0,2,0,,防城港,8,0,1,0
广西壮族自治区,广西,100,0,2,0,,河池,6,0,0,0
广西壮族自治区,广西,100,0,2,0,,梧州,5,0,1,0
广西壮族自治区,广西,100,0,2,0,,玉林,5,0,0,0
广西壮族自治区,广西,100,0,2,0,,百色,2,0,0,0
广西壮族自治区,广西,100,0,2,0,,钦州,1,0,0,0
广西壮族自治区,广西,100,0,2,0,,贺州,1,0,0,0
河北省,河北,96,0,0,1,,沧州,19,0,0,1
河北省,河北,96,0,0,1,,石家庄,12,0,0,0
河北省,河北,96,0,0,1,,保定,11,0,0,0
河北省,河北,96,0,0,1,,廊坊,11,0,0,0
河北省,河北,96,0,0,1,,邯郸,10,0,0,0
河北省,河北,96,0,0,1,,邢台,10,0,0,0
河北省,河北,96,0,0,1,,唐山,8,0,0,0
河北省,河北,96,0,0,1,,张家口,8,0,0,0
河北省,河北,96,0,0,1,,衡水,4,0,0,0
河北省,河北,96,0,0,1,,承德,2,0,0,0
河北省,河北,96,0,0,1,,秦皇岛,1,0,0,0
云南省,云南,83,0,1,0,,昆明,25,0,0,0
云南省,云南,83,0,1,0,,西双版纳,12,0,0,0
云南省,云南,83,0,1,0,,丽江,6,0,0,0
云南省,云南,83,0,1,0,,玉溪,6,0,0,0
云南省,云南,83,0,1,0,,保山,6,0,0,0
云南省,云南,83,0,1,0,,大理,6,0,0,0
云南省,云南,83,0,1,0,,昭通,6,0,0,0
云南省,云南,83,0,1,0,,曲靖,5,0,0,0
云南省,云南,83,0,1,0,,红河,4,0,1,0
云南省,云南,83,0,1,0,,普洱,4,0,0,0
云南省,云南,83,0,1,0,,德宏,3,0,0,0
黑龙江省,黑龙江,80,0,0,2,,哈尔滨,25,0,0,0
黑龙江省,黑龙江,80,0,0,2,,绥化,13,0,0,2
黑龙江省,黑龙江,80,0,0,2,,佳木斯,11,0,0,0
黑龙江省,黑龙江,80,0,0,2,,大庆,8,0,0,0
黑龙江省,黑龙江,80,0,0,2,,牡丹江,6,0,0,0
黑龙江省,黑龙江,80,0,0,2,,七台河,5,0,0,0
黑龙江省,黑龙江,80,0,0,2,,鸡西,4,0,0,0
黑龙江省,黑龙江,80,0,0,2,,齐齐哈尔,3,0,0,0
黑龙江省,黑龙江,80,0,0,2,,双鸭山,2,0,0,0
黑龙江省,黑龙江,80,0,0,2,,大兴安岭,2,0,0,0
黑龙江省,黑龙江,80,0,0,2,,鹤岗,1,0,0,0
辽宁省,辽宁,60,0,1,0,,沈阳,13,0,0,0
辽宁省,辽宁,60,0,1,0,,大连,8,0,1,0
辽宁省,辽宁,60,0,1,0,,锦州,7,0,0,0
辽宁省,辽宁,60,0,1,0,,盘锦,7,0,0,0
辽宁省,辽宁,60,0,1,0,,朝阳,6,0,0,0
辽宁省,辽宁,60,0,1,0,,丹东,5,0,0,0
辽宁省,辽宁,60,0,1,0,,葫芦岛,5,0,0,0
辽宁省,辽宁,60,0,1,0,,本溪,3,0,0,0
辽宁省,辽宁,60,0,1,0,,铁岭,2,0,0,0
辽宁省,辽宁,60,0,1,0,,营口,1,0,0,0
辽宁省,辽宁,60,0,1,0,,辽阳,1,0,0,0
辽宁省,辽宁,60,0,1,0,,鞍山,1,0,0,0
辽宁省,辽宁,60,0,1,0,,阜新,1,0,0,0
海南省,海南,57,0,1,2,,三亚,15,0,1,0
海南省,海南,57,0,1,2,,海口,11,0,0,0
海南省,海南,57,0,1,2,,万宁,8,0,0,0
海南省,海南,57,0,1,2,,儋州,6,0,0,0
海南省,海南,57,0,1,2,,琼海市,4,0,0,0
海南省,海南,57,0,1,2,,临高县,3,0,0,1
海南省,海南,57,0,1,2,,陵水县,3,0,0,0
海南省,海南,57,0,1,2,,澄迈县,2,0,0,1
海南省,海南,57,0,1,2,,东方市,1,0,0,0
海南省,海南,57,0,1,2,,琼中县,1,0,0,0
海南省,海南,57,0,1,2,,定安,1,0,0,0
海南省,海南,57,0,1,2,,昌江,1,0,0,0
海南省,海南,57,0,1,2,,乐东,1,0,0,0
山西省,山西,47,0,1,0,,晋中,11,0,0,0
山西省,山西,47,0,1,0,,运城,10,0,0,0
山西省,山西,47,0,1,0,,大同,6,0,0,0
山西省,山西,47,0,1,0,,吕梁,5,0,0,0
山西省,山西,47,0,1,0,,太原,4,0,1,0
山西省,山西,47,0,1,0,,长治,3,0,0,0
山西省,山西,47,0,1,0,,朔州,3,0,0,0
山西省,山西,47,0,1,0,,晋城,2,0,0,0
山西省,山西,47,0,1,0,,阳泉,1,0,0,0
山西省,山西,47,0,1,0,,临汾,1,0,0,0
山西省,山西,47,0,1,0,,忻州,1,0,0,0
甘肃省,甘肃,35,0,0,0,,兰州,20,0,0,0
甘肃省,甘肃,35,0,0,0,,陇南,3,0,0,0
甘肃省,甘肃,35,0,0,0,,天水市,3,0,0,0
甘肃省,甘肃,35,0,0,0,,临夏,2,0,0,0
甘肃省,甘肃,35,0,0,0,,定西,2,0,0,0
甘肃省,甘肃,35,0,0,0,,张掖,2,0,0,0
甘肃省,甘肃,35,0,0,0,,白银市,1,0,0,0
甘肃省,甘肃,35,0,0,0,,金昌市,1,0,0,0
甘肃省,甘肃,35,0,0,0,,平凉市,1,0,0,0
天津市,天津,34,0,0,0,,河北区,9,0,0,0
天津市,天津,34,0,0,0,,河东区,5,0,0,0
天津市,天津,34,0,0,0,,外地来津人员,4,0,0,0
天津市,天津,34,0,0,0,,河西区,3,0,0,0
天津市,天津,34,0,0,0,,和平区,3,0,0,0
天津市,天津,34,0,0,0,,西青区,2,0,0,0
天津市,天津,34,0,0,0,,滨海新区,2,0,0,0
天津市,天津,34,0,0,0,,南开区,2,0,0,0
天津市,天津,34,0,0,0,,红桥区,2,0,0,0
天津市,天津,34,0,0,0,,宁河区,1,0,0,0
天津市,天津,34,0,0,0,,宝坻区,1,0,0,0
贵州省,贵州,29,0,2,0,,六盘水,8,0,0,0
贵州省,贵州,29,0,2,0,,黔南州,4,0,0,0
贵州省,贵州,29,0,2,0,,贵阳,4,0,1,0
贵州省,贵州,29,0,2,0,,遵义,4,0,0,0
贵州省,贵州,29,0,2,0,,铜仁,3,0,1,0
贵州省,贵州,29,0,2,0,,毕节,3,0,0,0
贵州省,贵州,29,0,2,0,,黔东南州,2,0,0,0
贵州省,贵州,29,0,2,0,,黔西南州,1,0,0,0
宁夏回族自治区,宁夏,26,0,0,0,,银川,15,0,0,0
宁夏回族自治区,宁夏,26,0,0,0,,吴忠,6,0,0,0
宁夏回族自治区,宁夏,26,0,0,0,,中卫,2,0,0,0
宁夏回族自治区,宁夏,26,0,0,0,,固原,2,0,0,0
宁夏回族自治区,宁夏,26,0,0,0,,宁东管委会,1,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,包头,3,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,鄂尔多斯,3,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,呼和浩特,2,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,锡林郭勒盟,2,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,赤峰,2,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,巴彦淖尔,2,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,乌兰察布,2,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,呼伦贝尔,1,0,1,0
内蒙古自治区,内蒙古,20,0,1,0,,兴安盟,1,0,0,0
内蒙古自治区,内蒙古,20,0,1,0,,通辽,1,0,0,0
吉林省,吉林,17,0,1,0,,长春,7,0,1,0
吉林省,吉林,17,0,1,0,,吉林,3,0,0,0
吉林省,吉林,17,0,1,0,,松原,2,0,0,0
吉林省,吉林,17,0,1,0,,延边,2,0,0,0
吉林省,吉林,17,0,1,0,,四平市,1,0,0,0
吉林省,吉林,17,0,1,0,,公主岭,1,0,0,0
吉林省,吉林,17,0,1,0,,通化,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,乌鲁木齐,8,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,伊犁州,5,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,吐鲁番,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,胡杨河,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,石河子,1,0,0,0
新疆维吾尔自治区,新疆,17,0,0,0,,阿克苏,1,0,0,0
香港,香港,12,0,0,0,,NA,NA,NA,NA,NA
台湾,台湾,10,0,0,0,,NA,NA,NA,NA,NA
青海省,青海,8,0,0,0,,西宁,8,0,0,0
澳门,澳门,7,0,0,0,,NA,NA,NA,NA,NA
西藏自治区,西藏,1,0,0,0,,NA,NA,NA,NA,NA
